,date,username,tweet,hashtags,nlikes
1407,2020-08-08 10:56:43,HelenRosenthal,"Hundreds of shootings, dozens dead— in low income communities— and the NYPD focus is on peaceful #BLM protesters. Is there anyone who still thinks ⁦@NYPDShea⁩ is the right guy to lead police reform? https://www.nytimes.com/2020/08/07/nyregion/nypd-derrick-ingram-protester.html …",['#blm'],414
1408,2020-08-08 10:44:07,phylinese39,"Hey y’all! My name is Phylinese and I’m a Chicago based photographer just starting out. My business is Unapologetic Photography. I have a passion for capturing the vibrant energy of black bodies! 💜
#UBX3 #BLM  pic.twitter.com/yNwddNM4hA","['#ubx3', '#blm']",57
1409,2020-08-08 10:44:01,N037591,"Certo che supporto #BLM ✊🏽✊🏾✊🏿

Blackshirt
Lives 
Matter",['#blm'],26
1410,2020-08-08 10:42:08,AKempAuthor,"I've had an actual assault rifle pointed at me already, and without any trace of irony, the man said, ""We value peace here.""
#BLM #MindenNevada","['#blm', '#mindennevada']",66
1411,2020-08-08 10:16:49,nelsonhist,"Athens Confederate Monument (aka the first Klan's monument to itself) is being replaced by a rainbow crosswalk in downtown Athens, Georgia. Kudos to Athens Anti-Discrimination Movement, Athens for Everyone, and all the other protesters who faced teargas and rubber bullets. #BLM  pic.twitter.com/ZztcjKgsyw",['#blm'],1375
1412,2020-08-08 10:16:28,DsCrash254,"Black lives have to matter, even in a hospital.  I wish so many people would really understand what it means when we say black lives matter. It is not to exclude any other life, but to simply ask/beg for inclusion. #blm",['#blm'],96
1413,2020-08-08 10:10:30,aladreth,"This morning I am at the Anti-Racist Farmer's Market. Yes, our town has two markets now, after #BLM protest, the local market started a new market because the regular market flew Confederate flag and sign and ""Kung Flu"" sign. When the market left, the racist guy started new one.",['#blm'],17
1414,2020-08-08 10:09:32,Lisa_Beads,"7/7 I don't know what I violated. You have given me no explanation. Your decision is final. This is what happens when you advocate for yourself. I am hurt. I am without recourse. I am not the first. I am not the last. I am #airbnbwhileblack. 
#BLM @airbnbwhileblak","['#airbnbwhileblack', '#blm']",1104
1415,2020-08-08 09:56:39,TrueBLB,"What major sports organizations are backing.   Wow so proud! 

#blm #shameful #usa #canada pic.twitter.com/vzloDG5Vlb","['#blm', '#shameful', '#usa', '#canada']",52
1416,2020-08-08 09:50:53,SkyJellyFetti,"Derek Harris has served nine years in prison for a few grams of cannabis.  He is a victim of systemic racism.  Help end the insanity.  #racism #FreshTweets #NORML #MPP #Justice #BLM
 https://www.cnn.com/2020/08/08/us/man-freed-life-sentence-marijuana-trnd/index.html …","['#racism', '#freshtweets', '#norml', '#mpp', '#justice', '#blm']",630
1417,2020-08-08 09:49:50,cov_Gretchen,"#MAGA
#FanPledge 
I will not support any Team, player, coach, owner or corporate sponsor who funds #BLM #MarxistSocialists or those who #TakeAKnee when our Flag is raised or when Nat Anthem is played
#NotOnePenny
@MLB
@NBA
@WNBA
@NFL
@NHL
@NASCAR
#Period","['#maga', '#fanpledge', '#blm', '#marxistsocialists', '#takeaknee', '#notonepenny', '#period']",65
1418,2020-08-08 09:46:05,sunflowerkt_,I wanted to upload this again because I made a link (in comments) for those that asked to purchase this shirt #blm  pic.twitter.com/XDy5Z6j6if,['#blm'],484
1419,2020-08-08 09:45:40,Sbh08Mae,"As soon as we have public health, meaning @realDonaldTrump decides to care for the people and make the tough decisions like many other countries, the sooner economic health will follow! This pandemic could be over if Trump had a backbone! #wtpBlue #WearAMask #BLM","['#wtpblue', '#wearamask', '#blm']",16
1420,2020-08-08 09:45:06,cold957,"Perish the though #BLM would let facts get in the way of an opportunity to spread their toxic, ignorant and baseless agenda.
You seriously have to question the mentality of individuals blindly accepting this rubbish.",['#blm'],28
1421,2020-08-08 09:42:39,dave_blazer,"This man was responsible for creating explosives and attempting to harm protestors in Portland's Laurelhurst Park. Possibly involved with the explosion at MCSO earlier. Can anyone ID him or retweet?

#PortlandProtests #PDXprotests #pdxprotest #Portland #PortlandStrong #BLM #PNW https://twitter.com/feelsmerchant/status/1292100414343528450 …","['#portlandprotests', '#pdxprotests', '#pdxprotest', '#portland', '#portlandstrong', '#blm', '#pnw']",32
1422,2020-08-08 09:39:08,RebelNewsOnline,"— NOT SATIRE — 

@NASA calls space ""racist""

@YesThatAnna has the details:

 https://rebelne.ws/2F5tRp2 
#science #tcot #BLM  pic.twitter.com/6EDId9oV5t","['#science', '#tcot', '#blm']",36
1423,2020-08-08 09:30:36,bdot_17,"The fact that #blm isn’t trending isn’t because we don’t care. It’s because the media won’t cover it anymore. We all care, but for them, the “hype” is done, it won’t make them anymore money. Black lives always matter.",['#blm'],29
1424,2020-08-08 09:27:49,Brianr8278,"So NYPD shows up to arrest a #BLM organizer w/ no warrant. Then leaves w/ still no warrant....

Defund. the. NYPD. #DefundNYPD https://www.nytimes.com/2020/08/07/nyregion/nypd-derrick-ingram-protester.html#click= https://t.co/Fg9k0I4YIi …","['#blm', '#defundnypd']",23
1425,2020-08-08 09:27:39,aukletqd,"Maybe. If #BLM protesters don't murder her first, they way they murdered #SecorieaTurner.  But I guess you think that's OK, since they were Democrat murderers. https://www.usatoday.com/story/news/nation/2020/07/05/secoriea-turner-8-year-old-fatally-shot-near-wendys-atlanta/5381445002/ …","['#blm', '#secorieaturner']",41
1426,2020-08-08 09:20:23,CTxReno,"We’ve arrived, thread of the protest will be found here. #Minden #BLM #DanCoverley pic.twitter.com/71wEEZyHIk","['#minden', '#blm', '#dancoverley']",27
1427,2020-08-08 09:14:15,HayleyHae,"ion have nun to promote but my friends do . so shop: 
@_JRated  https://www.adornbyjas.com/ 
@yellidotj  https://www.2klassykollection.com/ 
@QveenDaija  https://www.daijadynasty.com/ 
@_whatgirlzwant
@JordanNydira  https://instagram.com/thebarbieemporium?igshid=1ftpfprdqdsln …
Also, Remember.. #BLM #TransLivesMatter #JusticeForBreonnaTaylor","['#blm', '#translivesmatter', '#justiceforbreonnataylor']",56
1428,2020-08-08 09:12:56,kehinde_andrews,"""Unviable"" is code-word for making more dangerous. This govt has a track record of stopping search and rescue boats for this reason. They are more than happy to let Black and Brown bodies drown so they can float as deterrents to others. Yet they claim #BLM  https://twitter.com/pritipatel/status/1292057602155786242 …",['#blm'],144
1429,2020-08-08 09:08:46,JimmyVanBramer,"The #NYPD will continue operating this way as long as ⁦@NYCMayor⁩ emboldens ⁦@NYPDShea⁩ & officers to use excessive force. Just as with Nikki, this botched effort against Derrick strengthens the movement to #DefundNYPD. #SheaMustGo #BLM  https://www.nytimes.com/2020/08/07/nyregion/nypd-derrick-ingram-protester.html …","['#nypd', '#defundnypd', '#sheamustgo', '#blm']",86
1430,2020-08-08 09:08:35,livesimplynajmi,ok i am officially unfollowing @pedoqpop . admin literally support this kind of post. wish you best of luck. #BLM #KitaJagaKita pic.twitter.com/znZc8yflN1,"['#blm', '#kitajagakita']",150
1431,2020-08-08 09:02:28,HowieHawkins,"""The movement against police brutality and systemic racism in Syracuse, New York has not let up since I reported on a June 6 demonstration of 2000-3000 people.""

Read Howie's report back from his local #BLM protests in  http://Syracuse.at   https://howiehawkins.us/the-syracuse-uprising-against-police-brutality-persists/ … pic.twitter.com/BoJZBYbHTR",['#blm'],75
1432,2020-08-08 08:58:31,StellaKanuCHAT,"Missed the chat about how we will honor the 40th anniversary of the Brixton Riots?  Check some absolutely crucial links between #BLM #CableStreet #BattleofLewisham & #music. I'm listening to The Jam, Eek-a-mouse, The Specials & Coxson Sound System #1981  https://bit.ly/30FqZHS ","['#blm', '#cablestreet', '#battleoflewisham', '#music']",13
1433,2020-08-08 08:56:47,TNCrimDefense,"My prediction was correct. TN lawmakers, so afraid of #BLM protesters hanging outside the Capitol, are trying to give our state AG power to prosecute them if @DavidsonCoDA declines. What a bunch of babies.  https://twitter.com/TNCrimDefense/status/1272891331812233220 … pic.twitter.com/tkzexjUznB",['#blm'],117
1434,2020-08-08 08:56:04,JennyHonas,"A shirt that will spark conversation, conversation is a form of art n how we spread our values!! Thank u @erwinhines #blm  pic.twitter.com/NB1yzlsnde",['#blm'],46
1435,2020-08-08 08:54:46,Bikers4America,"“Peaceful” #BLM Protesters draw gun on pick up truck driver. #Indy10 #BlackLIESMatter protest #WhyICarry 😎

STORY:  https://gunfreezone.net/peaceful-blm-protesters-draw-gun-on-pick-up-truck-driver/ … pic.twitter.com/4XIxUJz5L2","['#blm', '#indy10', '#blackliesmatter', '#whyicarry']",17
1436,2020-08-08 08:48:42,RoselynPeters16,"Something on my mind and articulated by @ArthurCEvans today @APA “We need to not just publish in journals and talk to ourselves, but take what we have learned and make changes in the real world.”

How do YOU think this can be done? 

#AcademicChatter #phdchat #blm @APAconvention pic.twitter.com/kpOkXNcjLq","['#academicchatter', '#phdchat', '#blm']",24
1437,2020-08-08 08:46:47,mcrsinanan,"My conversation with @jasonawolf about #BLM #PX in the most recent issue  https://pxjournal.org  TY for helping to create this space @BerylInstitute Reflection, policy, truth & accountability is a start for much needed work ahead @iamdrharris @LeonGeorge12 @MSMorningside #YOTN pic.twitter.com/PiuzlflpDL","['#blm', '#px', '#yotn']",14
1438,2020-08-08 08:33:00,AdamMilstein,"#UtahProtests: Utah #BLM rioters who committed acts of violence may face charges w/ potential life sentences because they carry a gang enhancement. 

Gang enhancement laws can be applied to the organizers of the riots because they were premeditated. 
 https://www.nbc4i.com/news/u-s-world/utah-protesters-face-charges-with-potential-life-sentence/ …","['#utahprotests', '#blm']",87
1439,2020-08-08 08:29:34,J_Ishiro,"Remember how the #riots have stopped in #Portland? Well, the press is lying again. It's still going on.
#antifa #blm #police https://twitter.com/Timcast/status/1292080746040107008 …","['#riots', '#portland', '#antifa', '#blm', '#police']",20
1440,2020-08-08 08:22:01,Tazerface16,"It should be the same for ALL Law Enforcement Officers.

When you join the military, you give up some of your civil rights in order to serve this country.

Isn't that what the LEOs are also supposed to be doing?

#BLM  https://twitter.com/PyggPickens/status/1292118216961961984 …",['#blm'],219
1441,2020-08-08 08:20:23,MessPhillips,Almost all sausages in the UK contain pork or use non-halal casings or binders. Just casually eating sausages let alone having a ‘National Sausage Day’ is a racist act.  Has #BLM taught this country nothing?  https://twitter.com/Andrea62928413/status/1292003169069826049 …,['#blm'],19
1442,2020-08-08 08:08:15,ionel_prodan,"The #Oprah Magazine has commissioned 26 billboards demanding justice for Breonna Taylor.
The 26 billboards represent each year of Taylor's life.
#BreonnaTaylorWasMurdered
#BLM
 pic.twitter.com/oWRRufMpci","['#oprah', '#breonnataylorwasmurdered', '#blm']",24
1443,2020-08-08 08:04:06,PhantasmSarcasm,"thanks for the likes peeps #blm wear a mask, and watch Fullmetal Alchemist Brotherhood, that is all",['#blm'],32
1444,2020-08-08 08:03:28,melinda_wvu,"Everyone that reads our local paper knows how I feel about that, after the protests I put a letter to the editor in support of #BLM, we live in WV in a county that voted 68% it is SO frustrating😔😠",['#blm'],47
1445,2020-08-08 08:01:10,thisisJulianB,"😂 ain’t never had more than 10 likes on any of my tweets so imma gon’ head & drop my SoundCloud & IG! Any PRODUCERS & SONGWRITERS out there looking to collab, hmu!  https://soundcloud.com/thisisjulianb/make-love …

1. #BLM
2. STREAM @4everBrandy’s new #B7 album 🔥🔥🔥
3. IG: @thisisjulianb","['#blm', '#b7']",160
1446,2020-08-08 08:00:01,KP11Studios,"Your 1st morning thought should be:

""Why haven't the murderers of Breonna Tayler been charged yet?""

Every morning until they're behind bars!

The murderers' names are: Jonathan Mattingly, Brett Hankison, & Myles Cosgrove

#BreonnaTaylorWasMurdered #BlackLivesMatter #blm #ACAB","['#breonnataylorwasmurdered', '#blacklivesmatter', '#blm', '#acab']",133
1447,2020-08-08 07:23:55,catsvideo1,"If they couldn't see this coming, they deserve the #BLM ratings plague!",['#blm'],42
1448,2020-08-08 07:23:16,Ward2Lisa,"Black Lives Matter - Mural Installation at City Hall Tomorrow

This is a symbol of making our world better by having the conversations and listening to the BIPOC community members together we can learn, heal, stop racism of all kinds. #BLM #BurlOn
@cityburlington media release pic.twitter.com/QcEd9W0oNl","['#blm', '#burlon']",17
1449,2020-08-08 07:12:51,pamcalling,"#FBR Enjoy these resistors
#BLM #RESIST #BLUEWAVE
@BlueDaysAhead
@PapaPorter1
@exlurker
@WildinWV
@GrandpaSnarky
@JoAnnMom2
@SugarMamaNYC58
@mssenniemayo
@GrierEdi
@SonOfGaryB
@JamesLa76196076
@CapAmerica1111
@MLS2210
#FBR Please follow back and retweet","['#fbr', '#blm', '#resist', '#bluewave', '#fbr']",18
1450,2020-08-08 07:11:27,SparkleMeghan,"Harry has come along in leaps and bounds.

Before we met, Harry had no idea he benefited from white privilege.

He certainly does now!

I tell him daily that we must never benefit, in any way, from white privilege.

#blm  https://twitter.com/GMA/status/1291703690118733825 …",['#blm'],53
1451,2020-08-08 07:11:01,JuliusElster,"“We don’t want reform, we want revolution.”
Powerful speakers outside Tottenham Police Station now.

#DefundThePolice #RacistPolice #NoJusticeNoPeace #BLM #BLMUK #TottenhamRiots #2011riots anniversary. pic.twitter.com/nS0Wgof9fA","['#defundthepolice', '#racistpolice', '#nojusticenopeace', '#blm', '#blmuk', '#tottenhamriots', '#2011riots']",174
1452,2020-08-08 07:02:39,EquitySupt1,"To the school leaders who say there’s no way to enforce a mask mandate, shame on you! You’re the same people taking pride in policing female bodies (mainly black girls) everyday! You know short length, skirt length & t-straps! Another racist policy in schools @MoniqueWMorris #BLM",['#blm'],60
1453,2020-08-08 06:10:16,DerrickF01,"This guy's clearly a professional. See the way he moves wn he gets around the car all calculated moves. I guess you're here just because of your Camera wc might hve made him think u were ""live"". Dat was some risky shit u did there. 
Hope peace comes bck in USA 
#BLM",['#blm'],506
1454,2020-08-08 06:07:05,MargieSwed,"🚨We are going through an extremely difficult time in USA. There’s so much racism, hatred & division. We see police brutality & police killing of blacks, protesters being gassed by trump’s militia & our country looking like a war zone. 
#dems4USA 🇺🇸 #Biden2020 🇺🇸 #VoteBlue #BLM  pic.twitter.com/omzkF85LNr","['#dems4usa', '#biden2020', '#voteblue', '#blm']",15
1455,2020-08-08 05:57:55,LawyerInBaking,"2️⃣0️⃣2️⃣0️⃣
Corona, Floods, Bushfire, Earthquakes, Pogrom, #BLM, Volcanic Erruption scare, Ebola, Landslides, ALMOST WW3, Plane crashes, Cyclones, Hurricane, Poverty, Unemployment, Suicides, Gas Leaks, Explosions, Bombings, Locust Attack...

And its only August.
Take a break, bruh.",['#blm'],46
1456,2020-08-08 05:40:31,Sbh08Mae,Racism is at the foundation of @realDonaldTrump’s campaign strategy! I would say he’s our #1 racist in the country! #wtpBlue #BLM  pic.twitter.com/vubgNS35Bh,"['#wtpblue', '#blm']",28
1457,2020-08-08 05:39:35,HomelandAfrika,"YOUR FAMILY or YOUR OPPRESSOR?

When the time comes (it’s coming soon), people in GLOBAL Africa will have to decide. 

Work to build a new society in Africa 
or 
fight ‘Racism/White Supremacy’ under their oppressor

There will be a LINE 
#COVID19 #BlackIsKing #blacktwitterSA #BLM","['#covid19', '#blackisking', '#blacktwittersa', '#blm']",17
1458,2020-08-08 05:38:54,OGRealCarl,"Since #AllLivesMatter is trending, I think we should get #BLM  To number  1","['#alllivesmatter', '#blm']",270
1459,2020-08-08 05:27:48,realryanhartwig,Vote out racism from Don Lemon. #donlemon #cnn #voteoutracism #racism #racist #FightBack #BLM @TheRevAl #mlk @thingsMLKjrsaid #noracism #antiracism #peace #justice #trump #GeorgeFloyd #protest #blackhistory @CNN pic.twitter.com/VDh8cogpPO,"['#donlemon', '#cnn', '#voteoutracism', '#racism', '#racist', '#fightback', '#blm', '#mlk', '#noracism', '#antiracism', '#peace', '#justice', '#trump', '#georgefloyd', '#protest', '#blackhistory']",34
1460,2020-08-08 05:23:17,LadyMercia,"GUY ADAMS: Forever Family Force leader revels in anti-Semitic abuse  https://mol.im/a/8605455  via @MailOnline
#BLM AKA the Neo Fascists 
#London","['#blm', '#london']",13
1461,2020-08-08 05:17:57,dave_blazer,"Portland Police line chased protestors onto private property and then told them they were getting arrested for it, multiple people are detained and arrested.

#protests2020 #BLM #BlackLivesMatter #PortlandProtests #PDXprotests pic.twitter.com/aaaOeqYVc9","['#protests2020', '#blm', '#blacklivesmatter', '#portlandprotests', '#pdxprotests']",20
1462,2020-08-08 04:59:51,whosthemummy2,I could really do with a boost thanks xx will follow back! #NoComradesUnder1k #nocomradesleftbehind #BLM #GND #TransRightsAreHumanRights #DisabilityRights #NotMeUs,"['#nocomradesunder1k', '#nocomradesleftbehind', '#blm', '#gnd', '#transrightsarehumanrights', '#disabilityrights', '#notmeus']",13
1463,2020-08-08 04:58:13,VickiComms,"Hey @HertsPolice. Are you going to respond as to why you needed 6 officers to attend and pin down this small woman, with seemingly no regard for her dignity. It sounds like she only wanted a refund from a shop. #BLM",['#blm'],13
1464,2020-08-08 04:42:25,bcomstweet,"Best wishes to @LewisHamilton ahead of the British GP. He’s been repping hard for the #BLM Movement ✊🏽✊🏾✊🏿

He’s been utilising his platform to affect positive change in the world of F1 and Showing how strong the voices of athletes can be 👏🏽👏🏾👏🏿  pic.twitter.com/adfPBa450P",['#blm'],22
1465,2020-08-08 04:31:07,RedPillBM,"The far left with the help of the media, #Antifa and #BLM has facilitated the destroying our sports and law enforcement profession.","['#antifa', '#blm']",162
1466,2020-08-08 03:52:43,JasminDavies93,@HertsPolice @IOPC_Help Is this being investigated? Why are there so many officers for a clearly non threatening woman who has already been restrained? How did it escalate to restraining her on the floor when she is quite clearly cooperating and explaining what has happened? #BLM,['#blm'],180
1467,2020-08-08 03:34:02,Zonks85,"Tonight a few pipe bombs had been thrown at Portland protesters and media. Unknown who threw them. Luckily no one was hurt. One image shows unexplored bag of gun powder. Second image is one that did explode. From ConcreteReporting stream.
 #VoteOutRacism #Portland #BLM  pic.twitter.com/eQpQhCQ9Bo","['#voteoutracism', '#portland', '#blm']",28
1468,2020-08-08 02:55:18,SWAGLANDBICZ,Take it to the street no justice no peace! #PolishStonewall #HumanityOverHatred #HumanRights #LGBT #BLM #PRIDE2020 pic.twitter.com/o4aqmOS26u,"['#polishstonewall', '#humanityoverhatred', '#humanrights', '#lgbt', '#blm', '#pride2020']",309
1469,2020-08-08 02:52:18,LadyWesner,"So thrilled to be embarking on the journey to become an antiracist educator with @LovelynNwadeyi @k_shelton @MrPranPatel @Mbongeni_Allan. Come join me! #ZAedu, let’s be better! Sign up and info at  http://bit.ly/equityinedu  🌍✊🏿❣️#equity #inclusivity #belonging #antiracism #BLM  pic.twitter.com/IzoVdekhHp","['#zaedu', '#equity', '#inclusivity', '#belonging', '#antiracism', '#blm']",26
1470,2020-08-08 02:04:29,1RixhFuture_,Happy 2️⃣6️⃣th to MEE ❗️❗️❗️Free  @grinddenshine5 💎❗️; #LLMaud 💛🏴‍☠️#JusticeForAhmaudArbery 💪🏾 #BLM  pic.twitter.com/9QFgJWsBk4,"['#llmaud', '#justiceforahmaudarbery', '#blm']",18
1471,2020-08-08 02:02:29,Clarsonimus,"Seem vaguely familiar? “The whole aim of practical politics is to keep the populace alarmed (and hence clamorous to be led to safety) by an endless series of hobgoblins, most of them imaginary.” 
- H.L. Mencken
#BLM #Antifas #Corona #ClimateChange","['#blm', '#antifas', '#corona', '#climatechange']",21
1472,2020-08-08 02:00:29,onefrostylady,"I think these cops, and their enablers, fail to realize that some people like me are ALLERGIC to Capsaicin. Capsaicin is the active ingredient in pepper spray. If they sprayed me like they do to other Protestors every night I could DIE.
#PortlandProtest #PDXprotests #BLM #FTP","['#portlandprotest', '#pdxprotests', '#blm', '#ftp']",168
1473,2020-08-08 01:56:40,richymills,Are all the arseholes urging our government to have the navy sink boats of migrants the same folks who insisted that ‘all lives matter’ during the #blm protests? Just wondering,['#blm'],14
1474,2020-08-08 01:30:03,BlessUSA45,"Los Angelas, CA 8/7- #Blm Protesters & #Pro-Trumpers Clash on the Streets of LA pic.twitter.com/saVQB7kyHQ","['#blm', '#pro']",37
1475,2020-08-08 01:08:15,bluenobby,It appears the #Police must now consult #blm's so called community leaders and youth workers before arresting druggies and dealers in London now ....  https://twitter.com/heather_venter/status/1292005710923018240 …,"['#police', '#blm']",27
1476,2020-08-08 01:07:45,sapiofoxy,"And people think it's not an organised cult 🙄
Wake up all you virtue signalling assholes and lovers of #GeorgeSoros terrorist organisation, set up and created to cause distraction from a fake virus which culminated in hatred across the globe. 

Buses? I ask you 🙃
#BLM #BLMthugs https://twitter.com/WhiteMichaelD/status/1291909678113402880 …","['#georgesoros', '#blm', '#blmthugs']",153
1477,2020-08-08 01:02:24,fietsprofessor,"The humble 🚲 as a powerful symbol of change:

✊🏼 1970s resistance to brutal capitalism in #Netherlands
✊🏿 2020s #BLM protests for equal rights in #USA
✊🏼 2020s call for democracy in #Belarus
 https://twitter.com/HannaLiubakova/status/1291788939536273418 … pic.twitter.com/ZeD0EsFtlM","['#netherlands', '#blm', '#usa', '#belarus']",27
1478,2020-08-08 00:57:16,potkazar,Everytime I post something against #Antifa or #BLM @jack removes some of my followers! Just pay your tax @jack,"['#antifa', '#blm']",24
1479,2020-08-08 00:34:18,TeamSussex,"How do you mention Queen Elizabeth in the same breath as #BLM activists, when her entire family has uttered NOT ONE WORD in support of all the black citizens of Britain and the #Commonwealth? 🙄 So indescribably disappointed in @Edward_Enninful and @BritishVogue. https://twitter.com/KaiseratCB/status/1291736246650380288 …","['#blm', '#commonwealth']",89
1480,2020-08-08 00:33:00,onefrostylady,"Keep bringing the protests to neighborhoods. Every time it happens there is massive support from people that live there and they actively speak out against the police for being a menace and disturbing the peace. People are big mad at the cops. 
#PortlandProtest #pdxprotest #BLM","['#portlandprotest', '#pdxprotest', '#blm']",47
1481,2020-08-08 00:32:24,hungrybowtie,Back to the regular ole stand off. The exchange of projectiles have paused. #blacklivesmatter     #protest #pdx #Portland #Oregon #BLM #acab #PortlandProtests #PDXprotests #PortlandStrong #portlandpolice,"['#blacklivesmatter', '#protest', '#pdx', '#portland', '#oregon', '#blm', '#acab', '#portlandprotests', '#pdxprotests', '#portlandstrong', '#portlandpolice']",180
1482,2020-08-08 00:20:29,ShantzN,"""If you want to write stories, first you must live. If you want to live you must pay attention,"" Sisonke Msimang. 
This is exactly why I wrote this book. #HERstory
#womensmonth2020
#BLM
#southafricanauthors
#books  https://twitter.com/Sisonkemsimang/status/1291876209387700224 … pic.twitter.com/UBSJCMTuiV","['#herstory', '#womensmonth2020', '#blm', '#southafricanauthors', '#books']",15
1483,2020-08-08 00:18:11,indianasexuals,"Indeed! Black Lives Matter 

Many Black ACES & AROS are part of our Asexual Family.
.
In 21st century we don't have any place for Racism.
So, Retweet these images to spread your support.
.
.
Image source: Unknown
.
.
.
#BLM
#aces
#aros
#asexual
#asexuality
#indianasexuals pic.twitter.com/YUr8A7sIH6","['#blm', '#aces', '#aros', '#asexual', '#asexuality', '#indianasexuals']",74
1484,2020-08-08 00:17:28,hungrybowtie,Police return fire with what looks like smoke canisters and impact rounds. #blacklivesmatter     #protest #pdx #Portland #Oregon #BLM #acab #PortlandProtests #PDXprotests #PortlandStrong #portlandpolice pic.twitter.com/O7vKUvUcYR,"['#blacklivesmatter', '#protest', '#pdx', '#portland', '#oregon', '#blm', '#acab', '#portlandprotests', '#pdxprotests', '#portlandstrong', '#portlandpolice']",280
1485,2020-08-08 00:14:59,hungrybowtie,Looks like apples are being thrown towards the cops. #blacklivesmatter     #protest #pdx #Portland #Oregon #BLM #acab #PortlandProtests #PDXprotests #PortlandStrong #portlandpolice pic.twitter.com/6xk9hFGdwP,"['#blacklivesmatter', '#protest', '#pdx', '#portland', '#oregon', '#blm', '#acab', '#portlandprotests', '#pdxprotests', '#portlandstrong', '#portlandpolice']",290
1486,2020-08-08 00:09:01,ArtForOurPlanet,"🎶 

Recorded by Billie Holiday and Nina Simone, sampled by Kanye West and Rapsody, and streamed by the millions, the anti-lynching protest song ‘Strange Fruit’ has taken on a new relevance in the era of Black Lives Matter

In: Rolling Stone 
➡️  http://ow.ly/G4M630r3iCL 
#BLM  pic.twitter.com/9gpg8uGgfg",['#blm'],84
1487,2020-08-08 00:05:02,hungrybowtie,The phalanx forms back up. #blacklivesmatter     #protest #pdx #Portland #Oregon #BLM #acab #PortlandProtests #PDXprotests #PortlandStrong #portlandpolice pic.twitter.com/iRzGWXejmO,"['#blacklivesmatter', '#protest', '#pdx', '#portland', '#oregon', '#blm', '#acab', '#portlandprotests', '#pdxprotests', '#portlandstrong', '#portlandpolice']",744
1488,2020-08-08 00:04:08,hungrybowtie,Police moved their line forward a bit. #blacklivesmatter     #protest #pdx #Portland #Oregon #BLM #acab #PortlandProtests #PDXprotests #PortlandStrong #portlandpolice pic.twitter.com/JVjmcvMMXQ,"['#blacklivesmatter', '#protest', '#pdx', '#portland', '#oregon', '#blm', '#acab', '#portlandprotests', '#pdxprotests', '#portlandstrong', '#portlandpolice']",218
1489,2020-08-08 00:00:14,taradublinrocks,"Of course I’m getting trolled because they’re going to compare it to the #BLM protests, but there have not been any significant outbreaks connected to any of those protests, because the protesters kept themselves safe. I didn’t see any masks in those pics of Sturgis, did you?",['#blm'],38
1490,2020-08-07 23:52:10,hungrybowtie,This has been a pretty uneventful “unlawful assembly” so far. #blacklivesmatter    #protest #pdx #Portland #Oregon #BLM #acab #PortlandProtests #PDXprotests #PortlandStrong #portlandpolice pic.twitter.com/SEH2r8nJ3G,"['#blacklivesmatter', '#protest', '#pdx', '#portland', '#oregon', '#blm', '#acab', '#portlandprotests', '#pdxprotests', '#portlandstrong', '#portlandpolice']",393
1491,2020-08-07 23:46:45,KevSportsLaw,"Last night I comforted my Kenyan partner in tears after she'd gone to a @DavidLloydUK club with her mixed-race son to explore becoming a member, but was treated like a second-class citizen by the receptionist. Only second time she's experienced such prejudice in UK. #racism #BLM","['#racism', '#blm']",17
1492,2020-08-07 23:38:50,physioralph,"Sun Young, I remember when @martina first played #tennis @Wimbledon: umpires laughed as they mispronounced her name: she demanded they get it right & respect her name, language and culture: they, & we, learnt @sunnysanderjac1 #BLM","['#tennis', '#blm']",23
1493,2020-08-07 23:38:36,HusseinManack,"""If you are neutral in situations of injustice, you have chosen the side of the oppressor"" ~ Desmond Tutu #BLM @OfficialCSA @walternatebeing @BlaqsInCricket @lue_balo @CSChiwanza @khadijapatel @ashyp_5 @AlviroPetersen @ayanda_tso @billz_25 @CraigMaraisCTN @udocarelsesa @Ierfaan pic.twitter.com/WJDCY5HmjM",['#blm'],50
1494,2020-08-07 23:23:08,_naytee,some random ppl witnessed me and my brother get pulled over by 12 and they stayed and watched to make sure everything was good. #BLM,['#blm'],31
1495,2020-08-07 23:14:37,namitj7,"I've been off work and recovering from severe symptoms of hyperparathyroidism over the last few weeks. @48thNeighbors offered to help me out. Fortunate enough to be able to meet my expenses, I requested them to donate to @ChiBondFund. #blm #defundcpd #CPACNow pic.twitter.com/iq6YweuEUB","['#blm', '#defundcpd', '#cpacnow']",19
1496,2020-08-07 23:12:02,RealKaylaJames,"Sitting here, minding my own business, on Twitter, when my husband walks up smack the fuck outta me,  grabs my hair, and and tells me I better suck him off.  The asshole could have put some Luther or Barry on first. #BLM",['#blm'],75
1497,2020-08-07 23:08:26,1KarenWyld,"White men have been terrorising Aboriginal people for over 200 years - with guns or horses/vehicles - and rarely are there consequences for this violence. #BLM ""NT Police investigate after family allegedly terrorised by men with shotgun on remote highway""  https://www.abc.net.au/news/2020-08-07/nt-police-investigate-alleged-borroloola-shooting-incident/12535794 …",['#blm'],17
1498,2020-08-07 22:58:37,dontcalltextme,It never ends! Another life stolen. #BLM #justiceforryanwhitaker https://twitter.com/bonnawoo/status/1291966369131528193 …,"['#blm', '#justiceforryanwhitaker']",31
